merge_label,Zip5,delta_hhi,acquiror_share,target_share,merge_id,-5,-4,-3,-2,-1,0,1,2,3,4,5
Starwood Waypoint - Invitation Homes,33647,0,0,0,4,29.707571842933,30.8140287138127,30.9166988678942,30.776702277637,30.7012082051238,30.6606531118875,30.6865592621255,30.6636139318567,,,
Starwood Waypoint - Invitation Homes,33703,0,0,0,4,3.1672414213162,3.32332460884228,3.47400840442802,3.50238549149478,3.56220283578747,3.58857937997774,3.54896973315006,3.54248640575043,,,
Starwood Waypoint - Invitation Homes,33707,0,0,0,4,1.90995907230559,1.90078569785904,1.90759418502207,1.93738522976852,1.93782266688924,1.92232966382042,1.9263671545603,1.92045352586698,,,
Starwood Waypoint - Invitation Homes,33709,0,0,0,4,2.85789821972427,2.87223164739718,2.87454295652244,3.04585015594252,3.07321711474425,3.09409675917679,3.06386349584454,3.07047633265548,,,
Starwood Waypoint - Invitation Homes,33710,0,0,0,4,2.12376011035424,2.14909380470183,2.16334996124258,2.14965007984854,2.14558970377155,2.16311021511299,2.18384354808956,2.17465638038832,,,
Starwood Waypoint - Invitation Homes,33712,0,0,0,4,14.1368064147987,13.516550424333,12.546934035156,11.3732730131763,11.6245435069391,11.9204368567069,12.0392458125395,15.3877186849636,,,
Starwood Waypoint - Invitation Homes,33763,0,0,0,4,39.4513832336838,39.7226119474707,39.7530939104522,39.4330025789836,39.2368957386876,39.1175862253906,38.9819190746155,38.9831360901108,,,
Starwood Waypoint - Invitation Homes,33764,0,0,0,4,7.65538194444445,3.06010473215016,3.03833677319969,3.00160993089051,2.90504562897103,2.95086125599292,3.03041552075058,3.02375992819523,,,
Starwood Waypoint - Invitation Homes,33765,0,0,0,4,8.14938236139041,8.46182561727904,8.61222467456421,8.73110901387377,8.61732570239334,8.73815729130546,8.68268416435952,8.70048566956579,,,
Starwood Waypoint - Invitation Homes,33772,0,0,0,4,3.62181909800957,3.6820189840567,3.67022885310771,3.6370971685657,3.62823415495465,3.5836458514688,3.59840350110463,3.59423481925167,,,
Starwood Waypoint - Invitation Homes,33773,0,0,0,4,29.2490302740859,28.1458582363816,33.8153313558164,34.0898430152678,33.5711703016975,33.4174136300167,33.4257286540975,33.4269191619781,,,
Starwood Waypoint - Invitation Homes,33774,0,0,0,4,24.3313827694645,24.3860580937632,24.4089951044451,24.3164236441474,24.6539605359661,24.4472142772834,24.5512658768951,26.0852419545064,,,
Starwood Waypoint - Invitation Homes,33777,0,0,0,4,9.63429316013567,9.69248834305069,9.8109513464496,9.77425123124869,9.73862563985244,9.74134072297665,9.72543398199612,9.70481833547184,,,
Starwood Waypoint - Invitation Homes,33782,0,0,0,4,4.00132425004028,4.00549786118934,3.88363667838591,3.87846621491734,3.70844961476937,3.70013013395353,3.89216987647164,3.86674074803144,,,
Starwood Waypoint - Invitation Homes,33801,0,0,0,4,3.50527778671404,3.65885167802813,3.79486621964107,3.73369279420617,3.82369699773083,3.86663625915044,3.94276858111902,3.8707071231517,,,
Starwood Waypoint - Invitation Homes,33810,0,0,0,4,9.28231120912457,10.3463951513582,11.2948934175204,12.8555477306684,13.0666065217292,13.7178036561256,14.0811287477954,14.2607134503142,,,
Starwood Waypoint - Invitation Homes,33823,0,0,0,4,4.01411912536744,3.88076146171268,4.03609963269054,4.01514101860778,3.90775196287096,3.81442909454125,3.67045308923307,3.62329099675245,,,
Starwood Waypoint - Invitation Homes,33875,0,0,0,4,10.8164541897716,10.8478697457286,10.8190568786402,10.7566774176508,10.3569289210315,10.1469474008182,10.2376541219611,10.2098611465821,,,
Starwood Waypoint - Invitation Homes,33896,0,0,0,4,14.5225615466425,14.3783642884943,13.0992283071774,12.2431347514568,14.3048212597598,32.8281630667626,31.4263254432702,31.0627565726264,,,
Starwood Waypoint - Invitation Homes,33897,0,0,0,4,7.42574064770165,5.09992448443388,4.52068092558166,4.39317643480864,4.04982002358415,4.16683972164552,4.22272795278519,4.92699754847991,,,
Starwood Waypoint - Invitation Homes,33905,0,0,0,4,23.1948994139067,23.1577628642176,23.0275690714875,21.6060015310937,20.893337900046,20.1019682517776,20.0494704031534,19.9809860583436,,,
Starwood Waypoint - Invitation Homes,33919,0,0,0,4,1.76552255455063,1.8196378759766,1.77002579564629,2.94946600014816,2.85049447353112,2.82124586786343,2.81989746930043,2.83310349586554,,,
Starwood Waypoint - Invitation Homes,33928,0,0,0,4,6.47548523201735,6.38128340182186,6.38233620024804,6.33063082504335,6.2204684594006,5.34148255469695,3.36737074223763,2.99029630462161,,,
Starwood Waypoint - Invitation Homes,33976,0,0,0,4,3.85129679486108,3.95221099513174,4.02211159002231,3.94322683520335,3.56530401972223,3.29356518279764,3.30072944109123,3.2585874739313,,,
Starwood Waypoint - Invitation Homes,33990,0,0,0,4,7.60802855683598,4.54370775206655,4.51171395341942,4.44403544486197,4.44928726335052,4.49866038466111,4.51817278106509,4.50224116975525,,,
Starwood Waypoint - Invitation Homes,33991,0,0,0,4,2.5194840126569,2.77663818469896,2.79041457023268,2.76171845688589,2.70571447487444,2.72793596898183,2.63944911923037,2.61437263181755,,,
Starwood Waypoint - Invitation Homes,33993,0,0,0,4,2.76000844698287,2.9541851076692,2.68463022505855,2.53906597537822,2.12092997781855,2.1011727577694,2.40651342871308,2.27271743423724,,,
Starwood Waypoint - Invitation Homes,34109,0,0,0,4,24.9832411109811,25.0105782521542,24.6658910443904,26.0364827198705,25.9673699378217,26.8272618406552,26.8726787729558,26.8759618344106,,,
Starwood Waypoint - Invitation Homes,34114,0,0,0,4,16.1022541172548,15.0017612856215,15.6354668777823,14.7400373997763,14.4035245854529,10.8882494050726,8.63861020784338,8.33219853910497,,,
Starwood Waypoint - Invitation Homes,34135,0,0,0,4,2.88528581195645,2.68538464715295,2.5524442548568,2.45082821439411,2.46466639578882,2.04742503901438,1.8078646745037,1.81780797103211,,,
Starwood Waypoint - Invitation Homes,34202,0,0,0,4,2.30460402787687,2.55038028236277,2.60524670730555,2.63841318380303,2.70736778428283,2.68025672298051,2.62347759852494,2.59279367690496,,,
Starwood Waypoint - Invitation Homes,34205,0,0,0,4,14.736092820388,15.302057088103,15.0953814144902,14.9276948860934,14.71044921875,14.3726534158516,14.1129861240443,14.1995323086045,,,
Starwood Waypoint - Invitation Homes,34212,0,0,0,4,4.37661448369544,4.46246162283004,4.55377425505909,4.31653474553219,4.00753214371901,4.02131056173461,4.09769760321979,3.99264660169849,,,
Starwood Waypoint - Invitation Homes,34221,0,0,0,4,14.6887412516814,14.7920884162932,14.7767445033319,14.2911791395783,13.3469524692917,12.8381664199568,12.5115424939828,12.4922160713699,,,
Starwood Waypoint - Invitation Homes,34224,0,0,0,4,1.76761733714948,1.72704784972558,1.71688987198825,1.69123250053488,1.66611121648949,1.668819237338,1.66196831014957,1.6579255918738,,,
Starwood Waypoint - Invitation Homes,34232,0,0,0,4,3.34065324651649,3.46928102188466,3.50445302428352,3.51364275016273,3.52817578245998,3.3076237418377,3.42260360967377,3.42779904305823,,,
Starwood Waypoint - Invitation Homes,34233,0,0,0,4,6.74266215204848,6.77065960653238,6.75576446514089,6.73448593514182,6.72758805109721,6.70464042259609,6.7504333903617,6.75161622431831,,,
Starwood Waypoint - Invitation Homes,34234,0,0,0,4,5.87966793125416,6.10591989673348,6.34266749059329,6.50889917545598,6.51911487368702,6.54449530260606,6.9328417924832,6.9186098255607,,,
Starwood Waypoint - Invitation Homes,34235,0,0,0,4,2.43125265690972,2.46295332793772,2.46794222976882,2.46810037512338,2.50742274375031,2.49395756543778,2.51907037687941,2.52372217689753,,,
Starwood Waypoint - Invitation Homes,34236,0,0,0,4,3.94701580978531,3.93774646513537,3.91369081498683,3.92266827205771,3.73351753418593,2.96216744032389,2.5699961368046,2.57809782139352,,,
Starwood Waypoint - Invitation Homes,34237,0,0,0,4,3.59544548475747,3.66088968483802,3.68100647554628,3.70940170940171,3.71786356546715,3.73667819530749,3.71871885913914,3.69942175541421,,,
Starwood Waypoint - Invitation Homes,34287,0,0,0,4,2.893981464874,2.84581999217884,2.78028071808617,2.67890005150263,2.59363612266917,2.53539258402708,2.52985019165341,2.52097493275587,,,
Starwood Waypoint - Invitation Homes,34291,0,0,0,4,9.34905933177245,9.49434877481147,6.76449615312441,6.64152662467349,9.60921262329155,9.55978443646147,7.05273034340402,7.01333072093505,,,
Starwood Waypoint - Invitation Homes,34481,0,0,0,4,4.9768476434493,4.60529670211414,4.41220696598023,3.32800000740713,3.02271115835803,2.85317999493836,2.73873092114975,2.73180226873967,,,
Starwood Waypoint - Invitation Homes,34606,0,0,0,4,1.83814973236283,1.89024130601454,1.88117968672571,1.91575638253317,1.90564107462446,1.89506013248163,1.90296083725292,1.89372215275164,,,
Starwood Waypoint - Invitation Homes,34608,0,0,0,4,1.99661662559752,2.0131240174949,2.05223849749423,2.01039222151475,1.94580625970315,1.92669834306297,1.93525422331002,1.9116729055536,,,
Starwood Waypoint - Invitation Homes,34609,0,0,0,4,1.8812301662019,1.9473794660477,1.90737919516656,1.83855366386455,1.77928187233314,1.72886033309376,1.62766987247486,1.60477494572767,,,
Starwood Waypoint - Invitation Homes,34639,0,0,0,4,5.52103623345323,6.59461351242958,8.7768381300282,9.25821307053469,9.58770645763098,9.18519672136797,9.44916022577385,9.48581656435801,,,
Starwood Waypoint - Invitation Homes,34653,0,0,0,4,5.43390969922029,5.68708783428838,5.69608185896711,5.6702453736334,5.60466286770558,5.38591003993458,5.42520764290564,5.41559977646041,,,
Starwood Waypoint - Invitation Homes,34667,0,0,0,4,9.18179352654565,9.40118497433702,9.3709151377407,9.25003304911098,8.93152004425617,8.91154971001592,8.74374024453694,8.70944573725579,,,
Starwood Waypoint - Invitation Homes,34668,0,0,0,4,1.52143678782851,1.59122777836574,1.68371763625093,1.81993632820488,1.82888522284461,1.7664019212891,1.85927463553132,1.9046860376917,,,
Starwood Waypoint - Invitation Homes,34669,0,0,0,4,13.9697556111412,13.8299939723519,11.6793863826032,7.29912735481671,6.64310760464607,5.89635589144331,5.31661379874621,5.21624844450518,,,
Starwood Waypoint - Invitation Homes,34677,0,0,0,4,2.99348774457032,2.99559202762902,3.00542152230011,3.06396937331901,3.03021962521904,3.00261294252885,3.04697364013502,3.04169567233406,,,
Starwood Waypoint - Invitation Homes,34683,0,0,0,4,43.056029140777,43.3170847808077,41.9584754062373,41.4169572350704,41.6889099420122,41.6239522238985,44.3535686591849,45.5916182313619,,,
Starwood Waypoint - Invitation Homes,34684,0,0,0,4,36.4219424916023,36.719829821619,36.9722686647618,36.3666626474857,20.0811195741717,19.5591964060264,23.4214004811126,23.3366499632766,,,
Starwood Waypoint - Invitation Homes,34689,0,0,0,4,4.9809871700664,5.11198127037553,5.04533892773824,4.97109460907578,4.9877377175874,5.09555085201581,5.4019386211643,5.18841335274754,,,
Starwood Waypoint - Invitation Homes,34691,0,0,0,4,2.24705712747397,2.38034026236707,2.43968183105431,2.51669475263838,2.51871932585677,2.52081336896146,2.5808363433362,2.60130878027819,,,
Starwood Waypoint - Invitation Homes,34695,0,0,0,4,4.40794281198858,4.49643553971028,4.62399328543053,4.55390152587939,4.48080646491748,4.443108454184,4.56464627509852,4.51155083505855,,,
Starwood Waypoint - Invitation Homes,34711,0,0,0,4,5.50319000328027,6.48451693235517,6.73259374606407,7.0808472117128,7.14802674741992,7.52087252195218,7.69034106061226,7.66613464594292,,,
Starwood Waypoint - Invitation Homes,34736,0,0,0,4,21.7307325210997,23.3888214907082,22.6859933841832,22.7513697547536,29.0003600945723,37.5390388799626,35.5179159621145,35.2160704321409,,,
Starwood Waypoint - Invitation Homes,34741,0,0,0,4,31.2112283781212,31.3452083426063,31.1365018554615,31.1216577990412,31.2637871890031,31.1565122956408,31.1920418141966,31.0947624914406,,,
Starwood Waypoint - Invitation Homes,34744,0,0,0,4,12.4616741173917,13.2842193439313,13.0251553497151,13.0712855498876,13.1922633128303,13.4192030137168,13.3942652486043,13.6406726746224,,,
Starwood Waypoint - Invitation Homes,34747,0,0,0,4,9.18009849023816,9.26854838557066,8.482578959884,7.85088607827213,7.82441536427813,7.37391237321962,7.99760239563866,7.96973019046563,,,
Starwood Waypoint - Invitation Homes,34753,0,0,0,4,94.6557313591716,94.9192975128614,94.917823906066,93.1929651910287,98.9413190806177,115.838619174814,115.639430614396,103.093984323813,,,
Starwood Waypoint - Invitation Homes,34761,0,0,0,4,5.54439077638507,5.76524017612525,5.93270317637211,5.82265752738324,5.74024579321965,5.91394795186491,5.90487192167134,5.71310254958535,,,
Starwood Waypoint - Invitation Homes,34769,0,0,0,4,3.040356170161,2.99113825121272,3.01385580709401,2.96106699011042,2.91587895707548,2.95491866203704,2.91909233617696,2.97038455256183,,,
Starwood Waypoint - Invitation Homes,34771,0,0,0,4,5.67700482335763,5.36439249328598,4.60551646854126,5.53634416028666,5.39232743253432,5.35229754226777,5.23926644460162,6.26806829592519,,,
Starwood Waypoint - Invitation Homes,34772,0,0,0,4,2.66643533463346,3.59309572836196,4.05024790310441,4.31617071242094,4.73196057507011,5.0797129797736,5.60057576431392,6.26857254113696,,,
Starwood Waypoint - Invitation Homes,34773,0,0,0,4,17.1656523993927,17.291566522459,16.918395877306,17.0759517108978,16.3923229287617,15.7727530749413,15.2623825226099,15.0518258128778,,,
Starwood Waypoint - Invitation Homes,34786,0,0,0,4,6.37926156566793,4.36502122535405,4.29955174906759,4.19713109193876,4.48619022169243,4.59086768610578,4.65213018421525,4.57943269281524,,,
Starwood Waypoint - Invitation Homes,34787,0,0,0,4,52.986305323705,53.1179660656367,52.7558714519829,52.6618439446473,52.0936568782436,52.3547348907166,53.5357149445012,50.2165477055304,,,
Starwood Waypoint - Invitation Homes,34788,0,0,0,4,14.9847818562532,15.0156732940222,13.6977846911827,13.3790595824528,12.655056304725,11.6183360612412,12.1375240192137,10.657426392507,,,
Starwood Waypoint - Invitation Homes,34952,0,0,0,4,1.49666716453512,1.50766926938811,1.4597912526664,1.49836751702043,1.86557680625011,2.05809947401481,2.75294171833509,3.38270975831386,,,
Starwood Waypoint - Invitation Homes,34984,0,0,0,4,18.3683950779459,18.5636449801044,18.7703477552875,19.0367249253809,18.7507296724371,18.0464251469847,16.5728910275313,16.5203689553941,,,
Starwood Waypoint - Invitation Homes,34990,0,0,0,4,2.44463325384251,2.44245229833491,2.43557916085858,2.43109744154021,2.43049464779091,2.39792717233457,2.39974873019656,2.39930642904281,,,
Starwood Waypoint - Invitation Homes,60014,0,0,0,4,9.86536703514695,9.86648368620179,9.84643424451178,9.80302303769473,9.79489756388762,8.21850435030906,8.19018260878441,11.5554810313833,,,
Starwood Waypoint - Invitation Homes,60018,0,0,0,4,4.15354086327698,4.11333172322183,4.1621132436309,4.13978159228617,4.10900296238,4.13750617466861,4.07860496301946,4.06985658256585,,,
Starwood Waypoint - Invitation Homes,60031,0,0,0,4,3.43228624218875,3.44737874965831,3.4334629064668,3.43117935529081,3.43035082814796,2.51805829898607,5.07997963473125,5.04131455455574,,,
Starwood Waypoint - Invitation Homes,60047,0,0,0,4,6.63810148701331,6.02648303382241,6.0126432415754,5.82599963400246,5.68727007888917,5.53046043302361,5.84512948989868,5.6698486138949,,,
Starwood Waypoint - Invitation Homes,60056,0,0,0,4,1.63701666548866,1.65066799305794,1.64575560495006,1.66726535373299,1.68011252425837,1.67514963290019,1.71640220571845,1.70987576243872,,,
Starwood Waypoint - Invitation Homes,60123,0,0,0,4,2.10847626803569,2.12879922613561,2.12488831905698,2.1487740189326,2.20345359801636,2.18303359979998,2.2045790783453,2.19450847808664,,,
Starwood Waypoint - Invitation Homes,60142,0,0,0,4,2.38593032071364,2.3987616434991,2.4155467872385,2.42134917635967,2.4162709780175,2.42011834319527,2.43156116130179,2.42930192695594,,,
Starwood Waypoint - Invitation Homes,60148,0,0,0,4,1.82087575476256,1.81362796847327,1.81875177863225,1.81152907732698,1.81716326459158,1.82514437371151,1.84125878162066,1.85376711714013,,,
Starwood Waypoint - Invitation Homes,60156,0,0,0,4,2.63915677302746,3.27543393469237,3.47503102903717,3.51638539639039,3.5421647430369,3.53960094568854,3.5441386777745,3.55044566368283,,,
Starwood Waypoint - Invitation Homes,60174,0,0,0,4,3.31880299013501,3.33300037703833,3.34036320179513,3.33379439000429,3.35547316217746,3.37539625369911,3.41596472383967,3.43999095483069,,,
Starwood Waypoint - Invitation Homes,60177,0,0,0,4,3.21631185028495,3.26124567474048,3.27663308659864,3.270102562153,3.27627354546329,3.2983193047456,3.3154899691358,3.3139203627744,,,
Starwood Waypoint - Invitation Homes,60181,0,0,0,4,3.56695607491498,3.65661706930118,3.63991306037833,3.61667172887414,3.60585513655098,3.58628276537579,3.62852200634779,3.622444080039,,,
Starwood Waypoint - Invitation Homes,60411,0,0,0,4,1.72423182816402,1.76722228253413,1.77695756168912,1.74666216623951,1.74295007022067,1.78939713346329,1.81998249859267,1.83269140663353,,,
Starwood Waypoint - Invitation Homes,60430,0,0,0,4,4.54238748699272,4.21736730481721,4.25245863959736,4.25122957770366,4.20635254620863,4.22910310139799,4.44361772486772,4.473625152982,,,
Starwood Waypoint - Invitation Homes,60438,0,0,0,4,2.49247731869504,2.52097779849659,2.62639825820143,2.74144802679051,2.73779635834514,2.73406906372375,3.17691929687603,3.16418350246635,,,
Starwood Waypoint - Invitation Homes,60443,0,0,0,4,4.04001976313591,4.27554186295445,4.67937768909782,4.6222237333084,4.55846040852936,4.90328796020231,6.3808999926109,6.74679645333159,,,
Starwood Waypoint - Invitation Homes,60448,0,0,0,4,3.78906574394464,3.85898796333864,3.35149823825424,3.16450929118262,2.9838183427454,2.78368160900075,2.77798780591827,2.74007743404069,,,
Starwood Waypoint - Invitation Homes,60480,0,0,0,4,60.9856565900522,55.7680668007335,59.5946416884121,58.3986776859504,57.5971746466183,58.7871550119423,58.878264519661,58.7280764340266,,,
Starwood Waypoint - Invitation Homes,60504,0,0,0,4,2.20033126119117,2.32716626469145,2.46822139737504,2.562863357922,2.61847991453441,2.60432962898886,2.75231801211837,2.72790710759812,,,
Starwood Waypoint - Invitation Homes,60506,0,0,0,4,2.51205140558938,2.55176272850006,2.51716829902158,2.51030557325896,2.63312688106938,2.65941119547558,2.64247921390779,2.63571247492901,,,
Starwood Waypoint - Invitation Homes,60510,0,0,0,4,3.12638321394,3.19906760083174,3.16850964800656,3.14573830971637,3.20099860441818,3.190058711476,3.20289284748293,3.20918005671078,,,
Starwood Waypoint - Invitation Homes,60513,0,0,0,4,8.01724598692298,8.14144736842105,8.14133549106533,8.03654931470035,7.9557630750868,7.87632116533177,7.93987999720417,7.91323391256327,,,
Starwood Waypoint - Invitation Homes,60559,0,0,0,4,4.46277838197651,4.52289023717595,4.48125635138696,4.55789655947333,4.5985805861276,4.61063645602017,4.60843534653874,4.5972975216017,,,
Starwood Waypoint - Invitation Homes,60565,0,0,0,4,2.81038055647746,2.78737541580514,2.77415995386515,3.36163339997624,7.89784637278814,15.0379819465008,15.0101254418971,15.0134921676758,,,
Starwood Waypoint - Invitation Homes,60605,0,0,0,4,16.8902867130553,16.9472627950883,16.3546851457067,16.0001700066148,15.5550889442823,15.3734325443345,15.374416610056,15.3701754602273,,,
Starwood Waypoint - Invitation Homes,60619,0,0,0,4,1.94743240183219,1.89872560356433,1.91931125729695,1.91459182133695,1.91576934105439,1.95028160732057,1.90658814470189,1.90078887690346,,,
Starwood Waypoint - Invitation Homes,60620,0,0,0,4,1.8961906883493,1.92887136641842,1.96467633788289,1.9344718746045,1.98003413201694,2.01866283371086,2.03732707055957,2.0866884708976,,,
Starwood Waypoint - Invitation Homes,60639,0,0,0,4,5.06760784634973,4.76421330855558,4.66380630337557,4.39186611246768,4.21840598185318,4.2486171532137,4.25852945647723,4.23040183954945,,,
Starwood Waypoint - Invitation Homes,60646,0,0,0,4,3.26868253388524,3.24788498215072,3.23041355989132,3.19311457772996,3.18610235868218,3.17824287864062,3.18981481481482,3.19243951398461,,,
Starwood Waypoint - Invitation Homes,60657,0,0,0,4,1.39731461618047,0.969821272870766,0.994048971827311,2.33563308282253,2.31812174660296,5.842971452142,5.90091338321265,5.89609686038973,,,
Starwood Waypoint - Invitation Homes,61832,0,0,0,4,7.5852980086786,8.07589618346007,8.31415538156402,9.07843813337134,9.08369681186604,9.24640876753262,9.03816001543487,8.74849205896614,,,
Starwood Waypoint - Invitation Homes,75002,0,0,0,4,2.08289153522997,2.07958638469526,2.07099400805103,2.15700345874641,2.13728401440092,2.15072864705833,2.193559174203,2.12815965239621,,,
Starwood Waypoint - Invitation Homes,75007,0,0,0,4,3.71993875639586,3.76509251511477,3.74201401458429,3.80629031274527,3.81204670846141,3.85674931129477,4.16652089144464,4.18484948638695,,,
Starwood Waypoint - Invitation Homes,75023,0,0,0,4,15.78808538268,12.7305484352167,12.6665025503604,12.6741037690995,12.7083164242109,12.7987140626637,13.268696718681,13.3803970508638,,,
Starwood Waypoint - Invitation Homes,75024,0,0,0,4,15.3395284650235,12.6559857883008,11.7345955613938,11.0215763680251,11.909910395117,11.9541238100805,8.52404490560947,7.40968731119547,,,
Starwood Waypoint - Invitation Homes,75033,0,0,0,4,12.3509940605507,10.6771089681925,9.98002996004994,9.60709163170908,9.46368407587005,9.19575516468254,6.93364343077325,6.23639175555835,,,
Starwood Waypoint - Invitation Homes,75034,0,0,0,4,7.47759255983976,7.91955913496948,6.9417895964922,6.32397649866235,5.62004937371278,4.93496216733478,4.86791747614258,4.3517643222519,,,
Starwood Waypoint - Invitation Homes,75035,0,0,0,4,7.62287945121213,7.2398601229992,6.6844210548653,6.21523871271206,5.97106917453238,6.27121272508409,5.05992322337006,3.79462698267605,,,
Starwood Waypoint - Invitation Homes,75040,0,0,0,4,8.72090608829987,8.67622712855694,8.07628102772536,8.03564596688712,8.04175827123667,8.05869529132252,8.02717753826553,7.9702910296111,,,
Starwood Waypoint - Invitation Homes,75054,0,0,0,4,92.3401102237717,76.3636889357949,49.1545471870156,32.1792006392888,16.0779860175266,15.7347518950723,11.5298731220805,9.35014518368893,,,
Starwood Waypoint - Invitation Homes,75056,0,0,0,4,12.9905683975171,12.2159580123238,12.312109305947,10.302811053487,9.38988769647455,8.35108107586593,7.93915225959983,6.43067843154013,,,
Starwood Waypoint - Invitation Homes,75068,0,0,0,4,13.0075834299078,11.7375594325334,11.3437070128098,10.0551695601882,9.63521251216479,10.9321983398585,5.22126884290199,3.3861189983712,,,
Starwood Waypoint - Invitation Homes,75071,0,0,0,4,5.80509518849252,5.16796751906262,4.71924382943355,4.87559233548859,5.40129324464849,5.31229118271281,4.73389209619712,4.12224670787423,,,
Starwood Waypoint - Invitation Homes,75098,0,0,0,4,11.7219438354158,12.4044144108279,12.6360433876053,12.2311258930321,11.3918504696188,9.99855504366687,8.5312197911079,7.50828823348236,,,
Starwood Waypoint - Invitation Homes,75104,0,0,0,4,2.88607383305724,3.14871879586865,3.0899198711123,2.9392560813186,3.10585747631714,3.19997915445305,3.54982891453617,3.43860076829277,,,
Starwood Waypoint - Invitation Homes,75126,0,0,0,4,30.4310649101425,23.4813269347974,11.397747791366,7.72189660484512,6.8472498746937,6.93743493754818,6.60540531597317,7.00402609157017,,,
Starwood Waypoint - Invitation Homes,75189,0,0,0,4,13.9572725104855,11.3948694163163,9.00651682633447,6.77329483917841,7.21675173139385,6.48087866512346,5.28165926799168,4.80494218609234,,,
Starwood Waypoint - Invitation Homes,75228,0,0,0,4,3.9592547864209,3.987969148732,13.6192834035813,15.169241120567,16.8142164274059,16.7538738453454,16.782927518322,16.7892836849605,,,
Starwood Waypoint - Invitation Homes,75232,0,0,0,4,41.036749836732,40.6654189618773,40.3245206396599,40.2808565215302,40.0818130219433,39.8417900394783,39.6174535374619,39.4921315371647,,,
Starwood Waypoint - Invitation Homes,75243,0,0,0,4,26.0401398136723,26.1094970364112,29.1752961043192,30.1812064620493,29.203147935564,27.556793484532,14.1577826351089,8.94519924414464,,,
Starwood Waypoint - Invitation Homes,75248,0,0,0,4,141.343761617433,140.579555555556,140.680776277814,140.195233134191,139.97949782387,139.699496657749,138.784022239535,138.912294723997,,,
Starwood Waypoint - Invitation Homes,75249,0,0,0,4,7.9664570230608,8.33900449539438,8.68406675037622,8.50664643519061,8.77973817580103,8.39022201033648,8.60688340931461,8.53583767539322,,,
Starwood Waypoint - Invitation Homes,75287,0,0,0,4,7.14064789869982,7.07891181768345,6.92286560239309,6.9183085271598,6.89524633605538,6.94413987690598,6.988200983946,6.94099184463848,,,
Starwood Waypoint - Invitation Homes,76002,0,0,0,4,4.13575095792876,4.82867842243702,6.10506073739986,6.57130186230047,7.06591699955983,7.18886472037167,7.53809394472589,7.20538894682925,,,
Starwood Waypoint - Invitation Homes,76018,0,0,0,4,4.28577167963367,4.66320023014359,5.36153279775408,5.7412453321043,7.34692374763401,7.83945659770918,8.72885030173694,8.49409673377091,,,
Starwood Waypoint - Invitation Homes,76028,0,0,0,4,6.7595324708973,4.79013444707419,4.80820509748774,3.6983923323636,3.53560720198466,3.30857000557723,3.41722219109988,3.24712374595491,,,
Starwood Waypoint - Invitation Homes,76053,0,0,0,4,5.9548015208347,7.43111362191936,7.42819560257989,7.3927054266505,7.58938401183833,6.01437980515004,9.22224620650882,10.1891240567685,,,
Starwood Waypoint - Invitation Homes,76063,0,0,0,4,3.35698637548675,3.51475740775813,4.04299226734467,4.3251067803971,4.43173300608035,4.29825424400111,4.17181391447152,3.88314764681383,,,
Starwood Waypoint - Invitation Homes,76078,0,0,0,4,13.2139655986957,11.5326187214423,8.88225402202555,7.79000188822561,7.51467176807656,7.25539228856235,7.41801369744855,30.6560292188406,,,
Starwood Waypoint - Invitation Homes,76084,0,0,0,4,16.6778502543616,15.4540301596788,13.739951369889,12.4571273836144,12.4576787773298,12.2336831674249,12.3622778268699,10.7256334575249,,,
Starwood Waypoint - Invitation Homes,76104,0,0,0,4,7.69142315581382,7.51008712705761,7.42456677507613,7.32842660866194,7.42543402642071,7.10006907842286,6.5317961369786,6.40617680450404,,,
Starwood Waypoint - Invitation Homes,76107,0,0,0,4,3.60630607892872,3.67975864832792,3.97498027956675,3.92867707820008,3.84978051384317,3.63987145805967,3.40591636250006,3.36347956659088,,,
Starwood Waypoint - Invitation Homes,76108,0,0,0,4,3.77892544021074,3.8439121669937,3.80582923729125,3.48010144734082,3.28935851059321,3.09834635118416,3.02430823622194,2.9842904064979,,,
Starwood Waypoint - Invitation Homes,76123,0,0,0,4,61.2008248449496,47.1386163680503,36.2701878414456,20.7118248171433,12.2063258712117,9.38268079912237,8.70195513505164,8.73614660701882,,,
Starwood Waypoint - Invitation Homes,76131,0,0,0,4,11.3504812695109,14.8211367835131,13.5296826302699,7.21707425687658,5.98516055495019,8.26826582204684,12.3771878867074,14.9617346938776,,,
Starwood Waypoint - Invitation Homes,76135,0,0,0,4,5.50624396525104,5.50735804179563,5.40717267743071,5.27344274694906,5.31300497269882,5.22789317461241,4.41345493668039,4.38079561532408,,,
Starwood Waypoint - Invitation Homes,76140,0,0,0,4,29.4137054313703,25.5750693894181,18.4729781235379,13.4191554165184,9.54141489074354,7.2923930529856,6.58177198328132,6.44614614163134,,,
Starwood Waypoint - Invitation Homes,76148,0,0,0,4,4.61558022397183,4.73299834586935,4.84589170586191,4.9537037037037,5.32343101645452,5.54934707889046,5.75738999532454,5.68359916299661,,,
Starwood Waypoint - Invitation Homes,76179,0,0,0,4,5.77057200016024,4.91081348918895,4.63781906125264,3.80054797347095,3.81655604882306,3.9349214607869,4.97556616932888,6.18179329543845,,,
Starwood Waypoint - Invitation Homes,76227,0,0,0,4,11.6784730580909,10.5822402299537,10.026140293764,9.58981832467446,9.49540190427127,9.46051373309502,8.51295608872793,4.72113844323079,,,
